Timestamp,Temperature,Pressure,Flow_Rate,Anomaly_Detection,Leak_Detection
2023-01-01 00:00:00,18.920806682668385,49.67588313603333,97.53017888793674,0,0
2023-01-01 01:00:00,18.573962944930795,49.70025101929127,97.19916481908167,0,0
2023-01-01 02:00:00,18.29030534029179,49.708645383018364,96.9121385769518,0,0
2023-01-01 03:00:00,18.110855274160677,49.69686655045457,96.74849091195769,0,0
2023-01-01 04:00:00,18.05361054943586,49.66506514973911,96.76006422119444,0,0
2023-01-01 05:00:00,18.10764799313056,49.61806236525352,96.95298753533825,0,0
2023-01-01 06:00:00,18.23498626783305,49.56432679165442,97.28216384970791,0,0
2023-01-01 07:00:00,18.37995878580683,49.51371090100027,97.66070503366002,0,0
2023-01-01 08:00:00,18.483636587529862,49.47448744893372,97.9820731853903,0,0
2023-01-01 09:00:00,18.499320178160087,49.45056754556978,98.14875938927199,0,0
2023-01-01 10:00:00,18.404766425650493,49.4398793017598,98.09925661736928,0,0
2023-01-01 11:00:00,18.207752203649036,49.434651244370855,97.8255170769371,0,0
2023-01-01 12:00:00,17.94351980969424,49.42379870121363,97.37588184412557,0,0
2023-01-01 13:00:00,17.665004763000884,49.39689647335685,96.84274649081324,0,0
2023-01-01 14:00:00,17.428792706626933,49.348569148083286,96.33864857376663,0,0
2023-01-01 15:00:00,17.280870857305732,49.281789770868805,95.96768552828401,0,0
2023-01-01 16:00:00,17.2461122695666,49.20872231335921,95.80026000099683,0,0
2023-01-01 17:00:00,17.324136408069922,49.148396562079434,95.85785951630042,0,0
2023-01-01 18:00:00,17.492169681375554,49.12150725132712,96.1114026863277,0,0
2023-01-01 19:00:00,17.713440868028297,49.143675362831104,96.49266903035351,0,0
2023-01-01 20:00:00,17.948141269248804,49.21923491641797,96.91471443251494,0,0
2023-01-01 21:00:00,18.1634957945625,49.33771740309105,97.29500027900217,0,0
2023-01-01 22:00:00,18.340117656873126,49.47458418253855,97.57476381018654,0,0
2023-01-01 23:00:00,18.473280496540585,49.5965334936362,97.7298262721711,0,0
2023-01-02 00:00:00,18.569504970959205,49.67023541435764,97.77091575182331,0,0
2023-01-02 01:00:00,18.64032158636137,49.67209983793354,97.73471054832822,0,0
2023-01-02 02:00:00,18.695774237431348,49.596102767406585,97.66924426309515,0,0
2023-01-02 03:00:00,18.739993117994945,49.45704084172998,97.61842168821602,0,0
2023-01-02 04:00:00,18.77014760149678,49.287817335236106,97.6100121146887,0,0
2023-01-02 05:00:00,18.778706865692154,49.13114688323419,97.64991804571463,0,0
2023-01-02 06:00:00,18.757707699183992,49.02785331361811,97.72338240028661,1,1
2023-01-02 07:00:00,18.703087355783556,49.00513941658667,97.80179840348194,0,0
2023-01-02 08:00:00,18.617279612750373,49.06840061707877,97.85247878258406,0,0
2023-01-02 09:00:00,18.509092806226636,49.199218197262,97.84838265936564,0,0
2023-01-02 10:00:00,18.391041237151068,49.36035055612744,97.77531853900874,0,0
2023-01-02 11:00:00,18.275328814816863,49.50639310209462,97.63522024516205,0,0
2023-01-02 12:00:00,18.170193743831444,49.59698022282292,97.44530967554974,0,0
2023-01-02 13:00:00,18.0781327108788,49.60854761080304,97.23395067418718,0,0
2023-01-02 14:00:00,17.996722825804007,49.54106144962863,97.03455714774131,0,0
2023-01-02 15:00:00,17.921673442303593,49.41765514003399,96.87902808980553,0,0
2023-01-02 16:00:00,17.85079876626587,49.27731963344903,96.79196525403286,0,0
2023-01-02 17:00:00,17.787178377407255,49.162966680331635,96.78656092489351,0,0
2023-01-02 18:00:00,17.740038789316966,49.108622137411174,96.86266488231632,0,0
2023-01-02 19:00:00,17.7227514956686,49.12973902966882,97.00721122236234,0,0
2023-01-02 20:00:00,17.748477157023697,49.219569785246755,97.19689123066695,0,0
2023-01-02 21:00:00,17.82495829748256,49.352548373373786,97.40265322874882,0,0
2023-01-02 22:00:00,17.950395367430744,49.49336072863566,97.59527963074844,0,0
2023-01-02 23:00:00,18.1120531482604,49.6085740960979,97.7509882876393,0,0
2023-01-03 00:00:00,18.288325083501658,49.676944884187655,97.85584393092915,0,0
2023-01-03 01:00:00,18.45376021164643,49.69506804245971,97.90787256076341,0,0
2023-01-03 02:00:00,18.585478470083313,49.67667311566656,97.91621462419202,0,0
2023-01-03 03:00:00,18.668866867884795,49.646050689757644,97.89738287746685,0,0
2023-01-03 04:00:00,18.700667122500462,49.628070021602,97.86952866400009,0,0
2023-01-03 05:00:00,18.688465951294162,49.63836053246319,97.8463004853114,0,0
2023-01-03 06:00:00,18.646861226783496,49.677110892354925,97.83214036122902,0,0
2023-01-03 07:00:00,18.591743409124618,49.72864369953716,97.82055503609197,0,0
2023-01-03 08:00:00,18.53477615674784,49.76690353054305,97.79605439478702,0,0
2023-01-03 09:00:00,18.480045580521953,49.7649451732562,97.73930032116535,0,0
2023-01-03 10:00:00,18.424014698633027,49.70512486485584,97.63392266154601,0,0
2023-01-03 11:00:00,18.35867348425956,49.586445142956094,97.47281587491996,0,0
2023-01-03 12:00:00,18.27657466946392,49.426460068980134,97.26178704998165,0,0
2023-01-03 13:00:00,18.175735816593804,49.256978836845484,97.01921191339898,0,0
2023-01-03 14:00:00,18.06243470788786,49.114886952889904,96.7716432061621,0,0
2023-01-03 15:00:00,17.950714808225882,49.03103364716661,96.54668665650931,0,0
2023-01-03 16:00:00,17.85866133589414,49.02077210743978,96.36544121279552,0,0
2023-01-03 17:00:00,17.802745873250927,49.07918682594943,96.23703126639552,0,0
2023-01-03 18:00:00,17.792305665305832,49.18250275855489,96.15712397766323,0,0
2023-01-03 19:00:00,17.826229171264824,49.29517197305221,96.11100755120013,0,0
2023-01-03 20:00:00,17.893148307257974,49.38034290758379,96.08023656803483,0,0
2023-01-03 21:00:00,17.97516468992128,49.41041564894043,96.05056461675595,0,0
2023-01-03 22:00:00,18.053826892004345,49.37447492459739,96.0183411554252,0,0
2023-01-03 23:00:00,18.116214006412996,49.280501121479894,95.99296683523163,0,0
2023-01-04 00:00:00,18.158895278990457,49.15198483199285,95.99427285206117,0,0
2023-01-04 01:00:00,18.18827267910862,49.02032259860883,96.04541066141985,0,0
2023-01-04 02:00:00,18.21711733243074,48.9155806316916,96.16343656655012,0,0
2023-01-04 03:00:00,18.258513586486593,48.858518894630286,96.35070327628611,0,0
2023-01-04 04:00:00,18.31941419491847,48.856129681842944,96.59009084450645,1,1
2023-01-04 05:00:00,18.396217657352533,48.90163844664753,96.84601569065,0,0
2023-01-04 06:00:00,18.47411447188234,48.97842058111792,97.07138034567654,0,0
2023-01-04 07:00:00,18.530638588756098,49.06611545385476,97.21873274424138,0,0
2023-01-04 08:00:00,18.54236606557988,49.14673079618017,97.25250511503191,0,0
2023-01-04 09:00:00,18.49255855013656,49.20882757001398,97.15875805115711,0,0
2023-01-04 10:00:00,18.37716734504212,49.24878075137307,96.94951941434547,0,0
2023-01-04 11:00:00,18.207136124732596,49.26925180228727,96.66037886141244,0,0
2023-01-04 12:00:00,18.006185359851678,49.275960430849175,96.3419859153948,0,0
2023-01-04 13:00:00,17.804789014561415,49.27428701091969,96.04788201975221,0,0
2023-01-04 14:00:00,17.63232372734975,49.26706417286306,95.82212490488723,0,0
2023-01-04 15:00:00,17.509936625871738,49.254252630224634,95.69013173022721,0,0
2023-01-04 16:00:00,17.44634929879385,49.234339410943775,95.65510784598115,0,0
2023-01-04 17:00:00,17.43772400885834,49.206591985761236,95.70069213040384,0,0
2023-01-04 18:00:00,17.47126858542597,49.17301045213249,95.79858973319337,0,0
2023-01-04 19:00:00,17.530977095209444,49.13902500441142,95.91855223430538,0,0
2023-01-04 20:00:00,17.603253213377204,49.11257154935589,96.03751873886007,0,0
2023-01-04 21:00:00,17.680364133909173,49.101885918981715,96.1451820115242,0,0
2023-01-04 22:00:00,17.760630236794462,49.11289371458507,96.24451126883245,0,0
2023-01-04 23:00:00,17.84559558530781,49.147227858054386,96.34742302684815,0,0
2023-01-05 00:00:00,17.935633635474414,49.201631276167596,96.46731574631241,0,0
2023-01-05 01:00:00,18.026060913764223,49.26892529636225,96.61110933773281,0,0
2023-01-05 02:00:00,18.105623305381783,49.34009187283871,96.77349708201514,0,0
2023-01-05 03:00:00,18.15826311760431,49.406592922136255,96.93533966092473,0,0
2023-01-05 04:00:00,18.167734179571863,49.462005679188636,97.0667807428136,0,0
2023-01-05 05:00:00,18.123421775310923,49.50240231174814,97.13417603943724,0,0
2023-01-05 06:00:00,18.025117417282843,49.52549420460572,97.10876198724802,0,0
2023-01-05 07:00:00,17.884747862264643,49.5291431436754,96.97448948734304,0,0
2023-01-05 08:00:00,17.724096233602996,49.51016077781171,96.73274158415512,0,0
2023-01-05 09:00:00,17.569012920876702,49.46422659324879,96.40262658637849,0,0
2023-01-05 10:00:00,17.441958172881872,49.387273355086755,96.0168746961628,0,0
2023-01-05 11:00:00,17.3554375940897,49.27800223458513,95.61465247331647,0,0
2023-01-05 12:00:00,17.308694406180436,49.14057746027881,95.23345871927602,0,0
2023-01-05 13:00:00,17.28894768019979,48.98627775291512,94.90243260628921,0,0
2023-01-05 14:00:00,17.276877649099845,48.83309268543586,94.63885609478763,0,0
